age,workclass,education_num,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,target
78,2,9,6,11,4,0,2329,0,12,0
51,4,12,2,3,0,1,0,0,40,1
68,2,9,0,8,4,0,0,0,24,0
34,2,9,4,7,1,1,10520,0,40,1
33,2,9,2,6,0,1,0,0,50,1
38,2,9,0,2,1,1,0,0,41,0
39,2,13,0,3,1,1,27828,0,55,1
52,5,14,3,3,4,0,4787,0,44,1
39,1,14,4,9,1,0,0,0,55,0
47,2,9,2,2,0,1,0,0,16,0
42,2,12,2,3,0,1,0,0,60,1
28,2,9,2,6,0,1,0,0,50,0
41,2,12,4,0,1,0,0,0,45,0
64,2,12,2,2,0,1,0,0,40,1
31,0,9,2,10,0,1,0,0,53,0
49,2,7,2,13,0,1,0,1902,70,0
61,2,9,2,6,0,1,0,0,40,0
24,2,13,4,6,3,0,0,0,40,0
27,1,10,2,9,0,1,0,0,40,0
19,2,9,4,5,1,1,0,0,20,0
23,2,9,4,0,3,0,0,0,40,0
37,2,10,0,2,3,1,0,0,40,0
17,2,5,4,5,3,1,0,0,12,0
36,2,9,0,0,4,0,0,0,50,0
22,2,10,4,10,1,1,0,0,60,0
59,2,13,2,3,0,1,0,0,50,1
30,2,9,2,6,0,1,0,2002,43,0
36,2,9,2,2,0,1,0,0,40,0
21,2,10,4,7,3,0,0,1721,24,0
28,2,9,2,2,0,1,0,0,60,0
45,2,9,4,3,1,0,0,0,40,0
23,2,10,4,0,3,1,0,0,20,0
27,2,14,4,3,3,0,0,0,40,0
29,2,13,2,9,5,0,0,0,24,0
26,2,9,2,2,0,1,0,0,40,0
63,2,9,0,10,1,1,0,0,40,0
37,1,15,2,9,0,1,0,0,60,1
35,2,13,4,7,1,1,0,0,38,0
40,0,14,4,9,1,1,0,0,40,0
47,4,7,2,4,0,1,0,0,60,0
35,0,10,0,0,1,0,0,0,50,0
42,2,10,2,0,0,1,0,0,40,1
40,5,10,4,7,3,1,0,0,84,0
23,2,13,4,12,1,0,0,0,20,0
63,2,9,2,2,0,1,99999,0,40,1
37,5,13,4,9,1,0,0,0,20,0
25,2,13,4,3,3,1,4650,0,45,0
22,2,10,4,2,1,1,0,0,40,0
63,4,4,6,4,4,0,0,0,10,0
28,1,13,4,0,1,0,4101,0,60,0
59,2,13,6,9,1,0,4650,0,37,0
68,2,7,0,13,1,1,0,0,70,0
35,4,10,2,11,0,1,0,0,50,0
40,2,10,2,12,0,1,0,0,40,0
80,4,4,6,4,1,1,0,0,35,0
51,5,14,4,9,1,1,0,0,40,1
40,2,4,2,7,0,1,0,0,42,0
48,2,10,0,3,1,0,0,0,65,0
35,4,9,2,4,0,1,0,0,50,0
57,2,9,2,3,0,1,0,0,50,0
33,5,10,5,9,1,1,10520,0,40,1
29,2,9,4,0,1,0,0,0,44,0
37,2,11,0,12,3,1,0,0,40,0
20,2,10,4,5,1,1,0,0,40,0
26,2,13,4,11,3,0,0,0,20,0
34,2,12,0,9,1,0,0,0,40,0
29,2,10,0,2,4,1,0,0,35,1
24,2,9,0,3,1,0,0,0,50,0
38,2,10,6,7,2,0,0,0,45,0
37,2,15,2,9,0,1,0,0,40,1
30,2,9,2,13,0,1,99999,0,40,1
27,2,10,4,5,2,1,0,0,30,0
34,2,9,2,4,0,1,0,0,60,1
58,2,9,0,0,4,0,99999,0,40,1
24,2,10,4,11,1,1,0,0,33,0
47,2,9,2,7,0,1,0,0,40,1
27,2,3,2,2,0,1,0,0,40,0
23,2,9,4,6,1,1,0,0,40,0
31,1,12,4,12,1,1,0,0,20,0
32,2,13,2,11,0,1,0,1977,45,1
62,4,10,6,3,1,0,0,0,20,0
34,2,13,4,9,1,0,0,0,40,0
40,1,13,2,9,0,1,7688,0,40,1
29,3,9,2,11,0,1,0,0,40,0
18,2,7,4,7,3,0,0,0,15,0
46,2,11,0,0,1,0,0,0,40,0
36,2,4,2,4,0,1,0,0,35,0
49,2,10,2,11,0,1,0,0,40,0
51,2,10,2,2,0,1,0,0,48,1
24,2,12,4,3,1,1,0,0,20,0
45,2,10,0,13,1,1,0,0,50,0
52,2,9,6,0,4,0,0,0,35,0
37,2,9,2,2,0,1,0,0,40,0
61,4,14,2,9,0,1,99999,0,30,1
28,3,13,2,3,0,1,0,0,60,1
38,2,10,2,2,0,1,0,0,40,0
40,2,14,4,9,1,0,0,0,40,0
47,4,9,2,3,0,1,0,0,40,0
38,3,9,2,3,0,1,0,0,50,1
32,2,2,4,2,1,1,3674,0,40,0
34,2,13,2,3,0,1,0,0,40,0
27,2,9,4,3,1,1,0,0,48,0
39,4,11,2,4,0,1,0,0,60,0
46,1,13,0,9,4,0,0,0,43,0
40,2,9,0,11,1,1,0,0,60,1
59,1,6,2,2,0,1,0,0,40,0
31,2,13,4,3,1,0,0,1564,60,1
45,1,14,2,9,5,0,2580,0,18,0
58,2,10,2,3,0,1,0,0,40,0
40,2,11,2,6,0,1,0,0,40,1
51,4,13,2,11,0,1,0,0,40,1
47,2,9,2,9,0,1,0,0,50,0
50,1,10,2,0,0,1,0,1740,48,0
43,2,13,2,3,0,1,0,0,50,1
45,2,9,4,6,1,1,0,0,40,0
61,1,14,0,9,1,0,0,0,40,1
31,4,13,2,11,0,1,0,0,48,0
28,2,9,4,13,3,1,0,0,40,0
43,3,10,2,3,0,1,15024,0,45,1
48,2,4,2,5,0,1,0,0,40,0
60,2,12,2,11,0,1,0,0,30,0
46,2,10,2,11,0,1,0,0,8,0
24,2,10,2,2,0,1,0,0,40,0
28,2,10,4,0,1,0,0,0,15,0
48,2,12,2,3,0,1,0,0,40,1
57,2,10,3,11,3,0,0,0,90,1
31,2,9,0,0,4,0,0,0,40,0
20,2,9,4,2,4,0,0,0,40,0
24,2,12,4,6,3,1,0,0,20,0
47,2,13,2,12,0,1,15024,0,40,1
39,3,11,2,4,0,1,0,0,60,1
38,2,10,2,13,0,1,7298,0,43,1
33,2,7,4,11,4,0,0,0,17,0
32,2,15,4,7,1,0,0,0,35,0
37,4,13,0,13,1,1,0,0,50,0
53,2,9,6,6,1,1,6849,0,40,0
18,5,9,4,0,3,0,0,0,40,0
20,2,10,4,0,3,1,0,0,14,0
32,2,10,0,11,1,0,0,0,55,0
54,2,6,2,6,0,1,0,0,40,0
27,2,13,2,9,0,1,0,0,40,0
30,2,9,2,2,0,1,0,0,40,0
37,2,13,2,11,0,1,0,0,55,1
33,2,5,2,5,0,1,0,0,40,0
18,2,7,4,3,3,1,0,0,20,0
24,2,12,4,11,1,1,0,0,35,0
49,3,15,6,9,4,1,99999,0,50,1
27,2,13,2,11,0,1,0,0,50,0
20,2,10,4,7,3,1,0,0,20,0
33,0,13,4,9,1,0,0,0,40,0
17,2,7,4,7,3,1,0,0,15,0
20,2,10,4,5,3,1,0,0,20,0
24,2,13,4,9,1,1,0,0,40,0
25,5,10,2,10,0,1,0,0,40,0
27,2,7,2,7,5,0,0,0,32,0
40,4,3,2,2,0,1,0,0,8,0
55,4,13,2,3,0,1,0,0,40,1
50,2,14,2,6,0,1,0,0,30,0
49,3,13,2,3,0,1,0,0,50,0
61,2,9,6,2,1,0,0,1669,50,0
53,3,9,2,2,0,1,5178,0,45,1
50,2,10,2,11,0,1,0,0,60,1
77,4,13,6,9,1,0,0,0,20,0
19,2,10,0,7,3,0,0,0,40,0
50,2,2,3,7,1,1,0,0,40,0
45,5,14,2,9,0,1,0,0,35,1
55,4,9,6,7,1,0,0,0,25,0
31,1,12,4,0,3,0,0,0,40,0
18,2,9,4,0,1,0,0,0,25,0
45,4,12,2,11,0,1,5178,0,40,1
78,4,4,2,13,0,1,0,0,20,0
63,2,9,2,11,0,1,0,0,40,0
48,4,10,2,4,0,1,0,1485,50,0
20,2,9,4,11,3,0,0,0,20,0
42,1,14,2,9,0,1,0,0,55,1
41,2,3,3,4,1,1,0,0,35,0
35,2,13,2,12,0,1,0,0,40,1
42,2,9,2,13,0,1,2885,0,45,0
50,2,10,4,9,1,1,0,0,40,0
70,1,9,2,11,0,1,0,0,40,0
28,2,9,2,11,5,0,0,0,40,0
30,2,12,2,11,0,1,0,0,40,0
28,2,9,2,2,0,1,0,0,45,0
54,1,9,2,4,0,1,0,0,40,0
23,2,9,4,6,1,1,0,0,50,0
22,2,13,4,3,3,0,0,0,40,0
34,3,9,2,2,0,1,0,0,40,0
35,1,10,2,10,0,1,0,0,40,0
33,2,10,4,7,1,1,0,0,32,0
29,2,13,2,9,5,0,0,0,50,1
26,2,10,4,2,1,1,0,0,40,0
49,4,10,2,2,0,1,0,0,65,0
19,2,8,4,7,3,1,0,1602,20,0
60,2,9,3,2,1,1,0,1741,40,0
27,2,13,4,12,1,0,0,0,36,0
40,2,13,4,3,1,0,4650,0,48,0
28,3,13,4,3,3,1,0,0,60,0
38,0,10,0,12,4,0,0,0,40,0
25,2,13,4,11,1,1,0,0,40,0
27,2,14,4,9,1,1,0,0,20,0
42,2,13,2,9,0,1,0,0,40,1
37,3,15,2,9,0,1,0,0,60,1
43,2,9,2,5,0,1,3908,0,40,0
37,2,10,2,2,0,1,0,0,65,0
36,2,10,4,7,1,1,0,0,48,0
24,2,13,4,9,3,1,0,0,40,0
29,1,15,4,9,1,0,0,0,70,0
23,2,10,4,9,1,1,0,0,45,0
45,2,13,2,9,0,1,0,0,55,1
42,2,9,4,7,2,1,0,0,40,0
36,2,13,4,11,1,0,0,0,20,0
44,2,9,2,3,0,1,0,0,40,0
38,3,9,2,3,0,1,0,0,65,0
35,2,13,0,13,1,1,0,0,40,0
42,4,13,4,4,3,1,0,0,35,0
38,2,9,0,2,3,1,0,0,40,0
33,2,9,4,5,3,1,4416,0,40,0
39,2,9,2,6,0,1,0,0,40,0
56,2,9,6,11,1,0,0,0,44,0
17,1,6,4,7,3,0,0,0,25,0
60,2,9,2,2,0,1,3103,0,35,1
46,2,11,0,0,1,0,0,0,40,0
33,1,9,0,10,4,1,0,0,40,0
50,2,13,2,11,0,1,0,0,40,1
41,3,15,2,9,0,1,0,2415,60,1
34,4,16,2,9,0,1,0,0,50,1
25,2,10,4,5,1,1,0,0,40,0
37,2,10,4,3,1,1,0,0,40,0
53,1,14,2,0,0,1,0,0,38,1
49,2,11,2,0,0,1,0,0,40,0
31,2,10,2,11,0,1,0,0,60,1
26,5,10,4,0,2,1,0,0,25,0
32,2,10,5,12,1,1,0,1980,40,0
39,2,10,4,2,4,0,0,0,40,0
27,2,9,4,11,3,1,0,0,40,0
19,2,7,4,7,4,0,0,0,40,0
24,2,9,2,4,0,1,0,0,55,0
54,3,4,2,13,0,1,0,0,70,0
56,2,13,2,9,0,1,0,1902,65,1
52,0,9,2,6,0,1,0,0,40,1
46,2,13,0,3,1,1,0,0,40,1
45,2,11,2,2,0,1,0,0,76,0
34,2,9,2,6,0,1,0,0,40,0
24,2,14,4,11,4,0,0,0,38,0
29,2,9,4,5,3,1,0,0,25,0
46,2,13,2,3,0,1,0,0,44,1
51,2,2,6,2,1,1,0,0,40,0
43,2,13,2,2,0,1,0,0,48,1
51,1,10,2,10,0,1,0,0,35,0
36,1,9,2,7,5,0,0,0,35,0
17,2,7,4,2,3,0,0,0,15,0
23,4,11,4,2,1,1,0,0,45,0
31,4,13,4,11,1,1,0,0,40,1
29,2,9,0,0,4,0,0,0,40,0
37,2,9,6,6,4,0,0,0,20,0
37,2,9,2,3,0,1,0,0,55,0
18,2,7,4,5,3,0,0,0,12,0
64,2,10,6,12,4,0,0,0,40,0
67,2,9,2,10,0,1,0,0,24,0
38,2,11,2,6,0,1,0,0,48,1
40,4,12,2,4,0,1,0,0,50,1
63,2,11,0,7,1,0,0,0,20,0
26,5,13,4,3,1,0,0,0,35,0
24,5,10,4,0,3,1,0,0,12,0
44,2,10,2,2,0,1,0,0,65,0
40,2,10,4,6,1,0,0,0,40,0
52,2,10,2,13,0,1,0,0,30,0
30,2,9,4,3,1,1,0,0,50,0
39,1,12,4,13,1,1,0,0,48,0
44,2,9,0,11,1,1,27828,0,60,1
29,2,11,4,0,3,0,0,0,40,0
28,3,13,2,3,0,1,5013,0,55,0
26,2,10,4,11,3,0,0,0,40,0
43,2,9,4,2,3,1,0,0,20,0
45,1,15,0,9,4,0,0,1726,40,0
38,2,12,0,0,1,0,0,0,16,0
21,2,10,4,7,3,1,0,0,24,0
32,2,4,0,7,4,0,0,0,40,0
35,5,9,2,2,0,1,7298,0,40,1
25,2,10,4,0,1,1,0,1980,40,0
30,4,7,3,2,1,1,0,0,30,0
41,2,13,2,9,5,0,0,0,40,1
45,2,10,2,11,0,1,15024,0,99,1
18,2,7,4,2,3,1,0,0,30,0
22,2,9,4,0,1,0,0,0,40,0
53,1,13,2,9,5,0,0,0,60,1
53,2,10,6,11,4,0,0,0,30,0
20,2,9,4,0,1,0,0,0,30,0
32,2,9,2,4,5,0,0,0,40,0
46,2,12,2,12,0,1,0,0,40,1
44,2,9,4,5,1,1,0,0,50,0
22,5,10,4,0,1,0,0,0,40,0
33,2,6,5,5,1,1,0,0,40,0
28,2,13,2,0,0,1,0,0,40,0
52,2,9,2,0,0,1,0,0,40,0
66,2,6,6,6,1,0,0,0,32,0
21,2,10,4,7,3,1,0,0,15,0
21,2,10,4,3,3,0,0,0,40,0
37,2,13,4,2,1,1,0,0,40,0
22,2,10,4,7,3,0,0,0,40,0
33,2,9,2,2,0,1,0,0,40,0
23,2,13,4,9,3,1,13550,0,50,1
42,5,9,2,2,0,1,0,0,40,0
53,0,9,2,13,0,1,0,1740,50,0
35,4,6,2,13,0,1,0,0,50,0
30,2,11,2,13,0,1,0,0,40,0
34,4,9,2,4,0,1,0,0,70,0
49,2,13,0,10,1,1,0,0,40,0
32,5,9,4,0,1,0,0,0,40,0
34,2,14,2,3,0,1,15024,0,60,1
17,1,7,4,9,3,0,0,0,25,0
51,2,14,0,9,4,1,4787,0,35,1
51,2,6,0,0,2,0,0,0,30,0
31,4,5,2,2,0,1,0,0,60,0
49,1,13,2,9,0,1,0,0,60,0
44,2,9,2,0,5,0,0,0,38,0
41,1,10,0,3,4,0,0,0,25,0
18,2,9,4,0,3,1,0,0,35,0
37,2,14,2,3,0,1,0,2415,60,1
46,4,9,2,13,0,1,0,0,50,0
28,2,13,4,9,3,0,0,0,15,0
46,5,9,2,5,0,1,0,0,40,0
28,2,13,4,2,3,1,0,0,40,1
31,2,9,0,11,1,0,0,0,40,0
51,2,9,2,2,0,1,0,0,40,0
29,2,9,4,2,1,1,0,0,40,0
44,2,10,2,11,0,1,0,0,48,0
36,2,12,5,7,4,0,0,0,32,0
29,2,10,4,0,1,0,0,0,40,0
28,2,10,4,0,4,0,0,0,40,0
29,2,7,0,6,4,0,0,0,40,0
42,4,15,2,9,0,1,0,1902,50,1
40,2,9,2,13,0,1,0,0,40,0
57,2,12,6,0,2,0,0,0,40,0
53,2,13,2,7,0,1,0,0,35,0
56,2,3,2,6,0,1,0,0,40,0
28,2,9,5,7,1,0,0,0,25,0
80,2,10,4,9,1,1,0,1816,60,0
39,2,9,4,6,1,1,0,0,40,0
54,1,13,4,9,1,1,0,0,50,0
54,0,9,2,3,0,1,5178,0,40,1
47,2,10,2,2,0,1,0,0,40,1
24,2,7,4,11,3,0,0,0,30,0
39,2,11,2,2,0,1,7688,0,40,1
50,1,9,2,3,5,0,0,0,40,1
45,2,9,2,7,0,1,0,0,40,0
38,4,10,5,11,1,1,0,0,60,0
37,3,12,2,11,0,1,0,0,68,0
38,4,9,2,11,5,0,0,0,24,1
56,5,13,6,9,1,0,0,0,40,0
47,2,10,2,3,0,1,0,0,45,0
47,1,8,2,0,0,1,0,0,35,0
45,1,13,0,9,4,0,0,0,40,0
54,2,11,2,3,0,1,0,0,40,1
42,4,14,2,9,0,1,0,0,65,0
33,0,10,0,7,1,1,0,0,40,0
40,2,10,5,5,1,1,0,0,40,0
17,2,7,4,7,3,0,0,0,12,0
32,2,1,2,6,0,1,0,0,40,0
21,2,7,2,5,0,1,0,0,40,0
36,2,9,2,13,0,1,7298,0,50,1
54,2,2,2,13,0,1,0,0,50,0
38,2,8,2,2,0,1,0,0,48,0
40,2,14,4,9,1,1,0,0,40,1
48,3,15,2,9,0,1,15024,0,40,1
43,2,9,4,7,1,0,0,0,96,0
53,0,13,2,3,0,1,0,0,48,1
56,2,3,2,6,0,1,0,0,40,1
51,2,13,2,3,0,1,0,0,55,1
37,2,10,5,7,2,0,0,0,40,0
61,3,13,2,3,0,1,0,0,50,1
46,2,13,0,2,1,1,0,0,48,0
54,2,10,0,3,4,0,0,0,40,0
33,2,11,2,6,0,1,0,0,40,0
36,2,10,2,9,0,1,0,0,40,0
28,2,13,2,9,0,1,0,0,50,0
30,1,10,4,10,1,0,3325,0,40,0
50,2,13,2,9,0,1,15024,0,40,1
49,2,4,2,2,0,1,0,0,40,0
34,1,12,0,0,4,0,0,0,10,0
31,5,10,0,0,4,0,0,0,40,0
42,2,9,2,11,5,0,0,0,40,1
54,2,9,2,13,0,1,0,0,50,1
43,2,13,2,9,0,1,0,0,40,1
48,2,9,4,5,1,1,0,0,40,0
35,2,9,4,11,3,0,0,0,29,0
25,2,12,2,0,5,0,0,0,37,1
28,2,11,4,3,1,0,0,0,23,0
36,2,9,2,2,0,1,0,0,40,0
24,2,13,2,6,0,1,0,0,40,0
51,2,14,2,2,0,1,0,0,40,1
19,2,9,4,5,3,1,0,0,35,0
38,1,13,2,9,5,0,0,0,15,0
64,4,9,2,2,0,1,2635,0,24,0
20,1,10,4,10,3,1,0,0,25,0
32,5,12,2,9,0,1,0,0,48,1
57,2,13,2,3,0,1,0,0,50,1
56,2,9,2,3,0,1,0,0,40,0
31,2,7,2,2,0,1,0,0,40,0
30,2,9,0,2,1,0,0,0,40,0
47,2,13,2,6,0,1,0,0,40,0
18,2,8,4,7,3,1,0,0,18,0
29,0,15,2,9,0,1,0,0,80,0
62,2,13,2,3,0,1,0,1902,1,1
25,2,13,2,9,0,1,0,0,60,0
23,2,10,4,7,2,0,0,0,40,0
51,0,9,2,13,0,1,0,0,80,0
43,2,13,4,9,1,1,0,2258,50,1
59,2,16,2,3,0,1,0,0,40,1
24,2,9,2,6,0,1,0,0,50,0
48,2,10,2,2,0,1,0,0,50,0
30,2,9,2,2,0,1,0,2051,40,0
72,2,3,2,7,0,1,0,0,36,0
25,2,9,4,6,4,0,0,0,40,0
55,5,13,2,0,0,1,7688,0,38,1
40,2,9,2,9,0,1,0,0,40,1
43,4,10,2,11,0,1,7298,0,50,1
64,4,10,2,3,0,1,0,1421,35,0
37,2,10,4,7,2,1,0,0,30,0
56,2,4,2,2,0,1,0,0,40,0
30,2,9,0,0,3,0,0,0,40,0
51,2,15,4,9,1,0,0,2559,50,1
18,2,8,4,7,3,1,0,0,15,0
26,2,10,2,0,0,1,0,0,40,1
54,2,9,2,11,0,1,0,0,40,0
40,2,10,2,2,0,1,0,0,40,0
59,5,13,2,3,0,1,0,1977,40,1
17,2,6,4,7,3,1,0,0,20,0
27,2,9,4,2,3,1,0,0,40,0
35,1,13,2,11,0,1,7298,0,40,1
35,2,9,0,7,1,0,0,0,35,0
22,2,10,4,13,3,1,0,1719,30,0
44,4,9,0,2,1,1,0,0,45,0
37,5,9,0,0,4,0,0,0,25,0
37,2,13,4,3,1,1,0,2824,40,1
38,2,11,4,2,1,0,0,0,40,0
50,2,16,0,9,1,0,0,0,50,0
33,2,9,4,7,3,0,1055,0,40,0
27,2,12,2,12,0,1,0,0,40,0
34,2,9,2,2,0,1,0,0,50,1
35,4,9,4,3,1,1,4650,0,50,0
23,2,13,4,9,3,1,0,0,42,0
21,2,12,4,5,3,1,0,0,40,0
46,3,15,2,9,0,1,99999,0,60,1
20,2,10,4,11,2,0,0,0,35,0
42,2,4,2,5,0,1,0,0,99,0
24,2,7,5,2,1,1,0,0,40,0
43,2,9,2,6,0,1,0,0,40,1
30,2,10,4,2,1,1,0,0,40,0
27,2,12,2,3,0,1,0,0,40,0
45,2,13,0,6,1,1,0,0,40,0
31,2,9,5,2,1,1,0,0,40,0
27,2,9,2,0,5,0,0,0,40,0
34,2,9,4,2,2,1,0,0,40,0
23,2,13,4,11,3,0,0,0,25,0
48,2,12,2,11,0,1,0,0,60,1
57,0,14,0,3,1,0,0,0,60,1
70,2,10,4,0,1,0,0,0,6,0
37,2,9,2,2,0,1,0,0,45,1
24,2,10,2,4,0,1,0,0,50,1
35,2,10,2,13,0,1,0,0,40,0
34,2,13,2,3,5,0,0,0,40,0
33,2,9,2,5,0,1,0,0,40,0
49,4,9,2,2,0,1,0,0,40,0
46,1,9,2,10,0,1,7688,0,96,1
68,2,14,4,0,1,0,6360,0,20,0
33,2,10,0,0,1,0,0,0,40,0
35,2,9,0,9,4,0,0,0,40,0
31,2,4,4,5,3,1,0,0,50,0
35,2,10,2,12,0,1,0,0,45,0
39,2,7,0,7,3,1,0,0,40,0
38,2,9,0,0,4,0,0,0,20,0
60,1,14,2,9,0,1,15024,0,52,1
50,3,9,2,3,0,1,7298,0,40,1
23,2,9,2,6,0,1,0,0,40,0
73,3,13,2,11,0,1,0,0,50,1
34,4,11,4,7,1,1,0,0,40,0
17,2,7,4,11,3,0,0,0,35,0
63,4,9,2,7,0,1,0,0,40,1
19,2,9,4,6,3,1,0,0,35,0
55,2,9,2,13,0,1,0,0,45,1
36,2,12,4,12,1,0,0,0,40,0
44,4,10,2,4,0,1,0,1902,80,1
53,2,14,0,11,1,0,0,0,40,0
34,2,10,0,0,1,0,0,0,40,0
62,2,13,2,9,0,1,0,0,55,1
48,2,10,5,0,4,0,0,0,44,0
26,2,11,2,2,0,1,0,0,65,1
24,2,13,4,0,3,1,0,0,40,0
39,0,13,0,3,4,0,0,0,40,0
52,2,9,2,13,0,1,0,0,60,1
30,2,9,2,10,0,1,0,0,60,1
24,2,9,4,3,4,1,0,0,40,0
29,0,13,4,9,1,0,0,0,40,0
31,2,9,4,11,3,0,0,0,40,0
39,2,9,2,6,0,1,0,0,40,0
30,1,8,2,0,5,0,0,0,40,0
35,4,13,2,9,5,0,0,0,40,1
75,2,9,3,7,1,1,0,0,40,0
33,1,12,2,0,0,1,0,0,40,0
45,4,13,2,9,0,1,0,0,30,0
57,2,6,0,0,2,0,0,0,70,0
34,2,11,2,2,0,1,0,0,40,0
34,2,9,0,2,1,1,3325,0,35,0
57,4,10,2,13,0,1,0,0,45,1
21,2,10,4,7,1,1,0,0,35,0
28,2,13,4,9,1,0,0,0,40,0
43,5,9,2,10,0,1,0,0,40,0
44,2,10,0,11,4,1,0,0,55,1
58,2,9,2,2,0,1,0,0,40,1
17,2,7,4,7,3,0,0,0,16,0
40,1,14,4,0,1,0,0,1876,35,0
28,2,10,4,7,1,1,0,0,37,0
19,2,4,2,5,3,1,0,0,45,0
40,2,9,2,3,0,1,0,0,50,1
21,2,10,4,10,3,1,2907,0,30,0
46,4,15,2,9,0,1,0,0,40,1
63,2,9,2,0,5,0,3471,0,40,0
28,2,10,2,11,0,1,0,0,40,0
21,5,10,4,9,1,0,0,0,8,0
57,2,9,2,13,0,1,0,0,40,1
42,2,9,0,2,1,1,0,0,75,1
58,2,9,2,13,0,1,0,0,38,0
25,2,13,4,9,1,1,4865,0,48,0
56,4,9,2,4,0,1,0,0,40,0
36,0,11,2,12,0,1,0,0,40,0
35,2,13,2,3,0,1,0,0,40,1
58,2,9,0,0,4,0,0,0,45,0
31,3,9,4,2,1,1,0,0,44,0
45,5,14,0,3,4,0,0,0,40,0
23,2,9,4,0,3,0,0,0,40,0
37,5,13,4,0,1,0,8614,0,40,1
54,3,12,2,11,0,1,0,0,50,1
40,2,9,2,2,0,1,0,0,40,0
39,2,9,0,5,3,1,0,0,40,0
46,2,12,4,2,1,0,0,0,50,0
40,2,9,0,11,4,0,0,0,30,0
46,2,6,2,6,0,1,0,0,40,1
25,2,13,4,9,1,0,0,0,40,0
40,2,14,2,3,0,1,99999,0,52,1
43,2,10,4,0,1,1,0,0,25,0
19,2,5,4,7,3,1,0,0,40,0
45,0,12,2,0,0,1,0,0,40,1
29,2,13,4,0,1,0,0,0,50,0
33,2,10,2,6,0,1,0,0,55,0
30,2,10,2,2,0,1,0,0,58,0
27,2,16,2,9,0,1,0,0,80,0
56,2,6,0,7,4,0,0,0,45,0
41,2,11,2,3,0,1,0,0,40,0
35,5,10,2,12,0,1,5013,0,40,0
56,5,16,2,9,1,1,2885,0,40,0
57,2,3,0,13,4,1,6497,0,40,0
30,2,9,4,12,1,0,0,0,40,0
24,2,4,4,11,3,1,0,0,40,0
41,2,12,0,9,1,1,0,0,80,0
57,2,8,2,2,0,1,0,0,40,0
35,2,9,2,3,0,1,0,0,40,0
61,1,9,6,12,1,0,0,0,40,0
62,2,9,6,11,1,0,0,0,32,0
62,3,13,0,11,1,1,99999,0,40,1
49,2,6,5,3,1,1,4416,0,99,0
38,2,5,2,0,0,1,0,0,40,0
44,2,9,4,2,1,1,0,0,60,0
41,4,14,0,11,4,1,0,0,5,1
27,4,13,4,2,3,1,0,0,35,0
34,4,9,2,3,0,1,0,0,70,0
22,2,9,4,0,3,1,0,0,20,0
55,2,9,0,7,2,0,0,0,40,0
62,2,6,0,9,4,0,0,0,40,0
37,2,10,4,2,1,1,0,0,40,0
28,2,9,2,4,0,1,0,0,50,0
26,2,11,2,13,0,1,2885,0,40,0
28,2,14,4,0,1,1,0,0,50,0
48,4,13,2,9,5,0,0,0,20,1
29,5,10,0,0,3,1,0,0,20,0
52,2,6,6,6,4,0,0,0,40,0
21,2,10,4,6,4,1,0,0,40,0
22,2,10,0,11,3,0,0,0,48,0
40,2,11,2,3,0,1,0,0,50,1
33,2,6,2,6,0,1,0,0,40,0
70,2,9,2,13,0,1,3471,0,33,0
35,2,5,2,7,0,1,0,0,40,0
48,5,10,0,3,1,0,0,0,40,0
46,2,9,0,2,1,1,0,0,40,0
32,2,11,4,2,1,1,0,0,40,0
41,2,13,2,12,5,0,0,0,25,1
33,2,9,5,5,4,1,0,0,35,0
22,2,9,2,13,0,1,0,0,40,0
72,2,14,0,9,1,1,0,0,60,1
30,2,10,2,5,0,1,0,0,40,0
33,2,13,2,3,0,1,0,0,40,1
39,2,6,5,7,4,0,0,0,40,0
35,2,13,4,3,1,0,0,0,50,1
55,4,9,5,4,4,0,0,0,55,0
47,2,9,2,6,0,1,0,0,50,1
65,2,13,0,9,1,0,0,0,35,0
26,4,9,4,5,1,1,0,0,35,0
50,2,9,2,0,5,0,0,0,40,1
46,2,13,2,3,0,1,0,0,40,1
48,2,13,0,8,1,0,0,0,44,0
30,2,9,2,6,0,1,0,0,45,0
35,1,7,2,9,5,0,0,0,32,0
27,2,11,4,3,3,0,0,0,40,0
61,2,9,2,3,5,0,15024,0,38,1
33,2,9,0,5,4,1,0,0,30,0
20,4,9,4,13,3,1,0,0,80,0
20,2,9,4,13,2,1,0,0,40,0
48,2,9,2,12,0,1,0,0,40,0
41,2,13,4,3,3,1,0,0,40,0
65,2,9,6,0,1,0,0,810,36,0
22,2,10,4,0,3,0,0,0,20,0
18,2,9,4,6,2,0,0,0,40,0
31,2,9,2,7,0,1,0,0,52,0
45,2,9,0,5,4,0,0,0,40,0
27,2,11,4,9,1,0,0,0,35,0
39,2,13,2,2,0,1,0,0,45,1
75,2,3,6,7,4,1,0,0,10,0
48,2,8,6,5,1,1,0,0,40,0
43,3,10,2,3,0,1,0,0,75,0
53,2,13,0,3,1,0,0,1741,40,0
22,2,10,4,11,3,0,0,0,40,0
26,2,10,2,0,5,0,0,0,40,0
21,5,10,4,10,1,1,0,0,40,0
30,2,13,4,3,1,1,0,0,70,1
19,2,8,4,7,3,0,0,0,15,0
44,5,14,2,3,0,1,0,0,40,0
40,2,9,2,7,0,1,0,0,35,0
56,2,4,2,6,0,1,0,0,40,0
60,2,3,2,2,0,1,0,0,40,0
